"","Year","Month","tmax","tmin","af","rain","sun","date","month","station"
"7172",1949,"8",22.9,12.6,0,37.7,210.3,1949-08-15,"Aug","oxford"
"7173",1949,"9",22,12.5,0,58.3,151.1,1949-09-15,"Sep","oxford"
"7174",1949,"10",16.3,8.4,2,161.8,125,1949-10-15,"Oct","oxford"
"7175",1949,"11",9.9,3.4,5,64.2,76.2,1949-11-15,"Nov","oxford"
"7176",1949,"12",9.1,3.3,4,34.6,65.4,1949-12-15,"Dec","oxford"
"7177",1950,"1",6.9,1.5,12,14.2,40.6,1950-01-15,"Jan","oxford"
"7178",1950,"2",9.5,2.8,5,103.9,67.5,1950-02-15,"Feb","oxford"
"7179",1950,"3",12.2,3.6,3,22.3,138.8,1950-03-15,"Mar","oxford"
"7180",1950,"4",12.5,4.2,2,54.4,163.7,1950-04-15,"Apr","oxford"
"7181",1950,"5",16,7.1,0,55.5,174.1,1950-05-15,"May","oxford"
"7182",1950,"6",22.1,11.8,0,39.1,244.5,1950-06-15,"Jun","oxford"
"7183",1950,"7",20.8,12.5,0,135.5,174,1950-07-15,"Jul","oxford"
"7184",1950,"8",20.8,12.2,0,77.6,171.1,1950-08-15,"Aug","oxford"
"7185",1950,"9",17.3,10,0,73,112.7,1950-09-15,"Sep","oxford"
"7186",1950,"10",13.4,6.6,3,12.9,96.6,1950-10-15,"Oct","oxford"
"7187",1950,"11",8.7,4,3,112.3,56.9,1950-11-15,"Nov","oxford"
"7188",1950,"12",3.7,-0.7,20,33.3,55.3,1950-12-15,"Dec","oxford"
"7189",1951,"1",7.1,2,8,78,48.9,1951-01-15,"Jan","oxford"
"7190",1951,"2",6.9,1.4,4,87.5,58.6,1951-02-15,"Feb","oxford"
"7191",1951,"3",8,1.6,9,90.2,92.6,1951-03-15,"Mar","oxford"
"7192",1951,"4",12,2.9,1,64.8,200.4,1951-04-15,"Apr","oxford"
"7193",1951,"5",14.5,6.5,0,53.4,152.1,1951-05-15,"May","oxford"
"7194",1951,"6",19.7,9.4,0,35.9,251.9,1951-06-15,"Jun","oxford"
"7195",1951,"7",22.3,12.1,0,34.2,216.7,1951-07-15,"Jul","oxford"
"7196",1951,"8",19.9,11.7,0,93.7,174.7,1951-08-15,"Aug","oxford"
"7197",1951,"9",18.8,10.7,0,125.1,110.8,1951-09-15,"Sep","oxford"
"7198",1951,"10",13.8,5,4,22.9,105.6,1951-10-15,"Oct","oxford"
"7199",1951,"11",11.7,6.2,1,132.1,75.1,1951-11-15,"Nov","oxford"
"7200",1951,"12",9,3,5,39.8,69.8,1951-12-15,"Dec","oxford"
"7201",1952,"1",6,0.3,13,46.4,94.1,1952-01-15,"Jan","oxford"
"7202",1952,"2",6.9,0.3,13,13.3,96.7,1952-02-15,"Feb","oxford"
"7203",1952,"3",10.5,3.9,4,61.1,105,1952-03-15,"Mar","oxford"
"7204",1952,"4",15.2,5.4,2,41.2,178.2,1952-04-15,"Apr","oxford"
"7205",1952,"5",19.1,9.5,0,56.6,207,1952-05-15,"May","oxford"
"7206",1952,"6",20.5,10.5,0,34,217.6,1952-06-15,"Jun","oxford"
"7207",1952,"7",23,12.9,0,7.5,194,1952-07-15,"Jul","oxford"
"7208",1952,"8",21.1,12.6,0,108.5,180.5,1952-08-15,"Aug","oxford"
"7209",1952,"9",15.7,7.2,0,43,140.3,1952-09-15,"Sep","oxford"
"7210",1952,"10",12.9,5.6,4,95.5,105,1952-10-15,"Oct","oxford"
"7211",1952,"11",7,1.3,7,96.8,72.1,1952-11-15,"Nov","oxford"
"7212",1952,"12",6,-0.6,16,55.2,77.7,1952-12-15,"Dec","oxford"
"7213",1953,"1",5.4,0.8,13,21.8,42.5,1953-01-15,"Jan","oxford"
"7214",1953,"2",7.3,1.1,11,40.4,75.9,1953-02-15,"Feb","oxford"
"7215",1953,"3",10.8,0.3,17,17.2,140.7,1953-03-15,"Mar","oxford"
"7216",1953,"4",12.5,3.5,1,53,183.3,1953-04-15,"Apr","oxford"
"7217",1953,"5",17.9,8.2,0,42.8,223,1953-05-15,"May","oxford"
"7218",1953,"6",18.7,10.5,0,40.5,139.7,1953-06-15,"Jun","oxford"
"7219",1953,"7",20.4,11.7,0,82.1,203.4,1953-07-15,"Jul","oxford"
"7220",1953,"8",21.7,12.2,0,74.1,237.4,1953-08-15,"Aug","oxford"
"7221",1953,"9",18.6,10,0,47.3,151.7,1953-09-15,"Sep","oxford"
"7222",1953,"10",14,6.5,0,56,84.1,1953-10-15,"Oct","oxford"
"7223",1953,"11",11.3,5.9,0,39.7,54.4,1953-11-15,"Nov","oxford"
"7224",1953,"12",9.5,5,0,18,28.4,1953-12-15,"Dec","oxford"
"7225",1954,"1",5.6,0.3,16,33,75.7,1954-01-15,"Jan","oxford"
"7226",1954,"2",6.5,0.2,10,59.7,79.7,1954-02-15,"Feb","oxford"
"7227",1954,"3",10.1,2.9,4,64.4,107.9,1954-03-15,"Mar","oxford"
"7228",1954,"4",12.8,2.8,5,10.1,202.4,1954-04-15,"Apr","oxford"
"7229",1954,"5",15.9,7.2,0,53.3,145.9,1954-05-15,"May","oxford"
"7230",1954,"6",17.9,10.3,0,92.3,157.1,1954-06-15,"Jun","oxford"
"7231",1954,"7",18.6,11.3,0,55.8,157.1,1954-07-15,"Jul","oxford"
"7232",1954,"8",19.2,11.3,0,80.1,123.5,1954-08-15,"Aug","oxford"
"7233",1954,"9",17.6,9.4,0,66.3,168.8,1954-09-15,"Sep","oxford"
"7234",1954,"10",15.8,9.3,1,54.9,94.5,1954-10-15,"Oct","oxford"
"7235",1954,"11",10.9,3.8,5,112.2,60.1,1954-11-15,"Nov","oxford"
"7236",1954,"12",9.6,4.4,3,51.4,54.5,1954-12-15,"Dec","oxford"
"7237",1955,"1",5.4,0.3,13,62.7,40.1,1955-01-15,"Jan","oxford"
"7238",1955,"2",4.5,-1.1,18,36.3,86.3,1955-02-15,"Feb","oxford"
"7239",1955,"3",7.5,-0.4,19,36.5,161.4,1955-03-15,"Mar","oxford"
"7240",1955,"4",14.6,5.6,0,16.6,173.7,1955-04-15,"Apr","oxford"
"7241",1955,"5",14.6,6,0,113.5,217.5,1955-05-15,"May","oxford"
"7242",1955,"6",19.3,10.1,0,107.4,155.3,1955-06-15,"Jun","oxford"
"7243",1955,"7",23.7,12.6,0,7.4,268.3,1955-07-15,"Jul","oxford"
"7244",1955,"8",24.3,13.6,0,11.5,188,1955-08-15,"Aug","oxford"
"7245",1955,"9",19.4,10,0,38.3,153.1,1955-09-15,"Sep","oxford"
"7246",1955,"10",13.9,5.4,4,40.1,119.7,1955-10-15,"Oct","oxford"
"7247",1955,"11",10.4,3.7,6,35.4,71.5,1955-11-15,"Nov","oxford"
"7248",1955,"12",9.4,2.2,6,79.1,47.3,1955-12-15,"Dec","oxford"
"7249",1956,"1",6.7,1,13,99.5,50.3,1956-01-15,"Jan","oxford"
"7250",1956,"2",2.5,-3.5,21,11.4,78.9,1956-02-15,"Feb","oxford"
"7251",1956,"3",10.8,2.2,8,17.3,149.7,1956-03-15,"Mar","oxford"
"7252",1956,"4",12.2,2.6,2,48.1,158.7,1956-04-15,"Apr","oxford"
"7253",1956,"5",18.2,7.1,0,8.5,246.6,1956-05-15,"May","oxford"
"7254",1956,"6",17.9,9.6,0,62.7,145,1956-06-15,"Jun","oxford"
"7255",1956,"7",20.9,12.5,0,62,168,1956-07-15,"Jul","oxford"
"7256",1956,"8",18.4,10.6,0,114.9,161.4,1956-08-15,"Aug","oxford"
"7257",1956,"9",18.4,11.1,0,60,94.3,1956-09-15,"Sep","oxford"
"7258",1956,"10",13.6,5.8,0,45.9,116.5,1956-10-15,"Oct","oxford"
"7259",1956,"11",9.1,2.9,4,19.7,77.9,1956-11-15,"Nov","oxford"
"7260",1956,"12",8.2,3.5,10,80.7,18.2,1956-12-15,"Dec","oxford"
"7261",1957,"1",8.6,3,4,41,50.8,1957-01-15,"Jan","oxford"
"7262",1957,"2",9.1,3.2,6,71.7,83.1,1957-02-15,"Feb","oxford"
"7263",1957,"3",13.6,5.9,1,43.1,110.2,1957-03-15,"Mar","oxford"
"7264",1957,"4",13.5,5.1,1,9.9,168,1957-04-15,"Apr","oxford"
"7265",1957,"5",15.4,6.2,0,42.4,205.6,1957-05-15,"May","oxford"
"7266",1957,"6",22.2,10.1,0,55.7,297.1,1957-06-15,"Jun","oxford"
"7267",1957,"7",21.5,13.4,0,85.4,157.9,1957-07-15,"Jul","oxford"
"7268",1957,"8",20.4,12.1,0,95.9,170.5,1957-08-15,"Aug","oxford"
"7269",1957,"9",16.9,9.7,0,101.5,102.6,1957-09-15,"Sep","oxford"
"7270",1957,"10",15.4,7.6,0,52.6,92.9,1957-10-15,"Oct","oxford"
"7271",1957,"11",8.8,3.7,3,50.5,76.4,1957-11-15,"Nov","oxford"
"7272",1957,"12",7.4,1.6,10,64.4,62.3,1957-12-15,"Dec","oxford"
"7273",1958,"1",6.6,1,11,90.2,54.6,1958-01-15,"Jan","oxford"
"7274",1958,"2",9,2.3,8,65.4,55.4,1958-02-15,"Feb","oxford"
"7275",1958,"3",7.8,0.9,14,34.6,110.7,1958-03-15,"Mar","oxford"
"7276",1958,"4",12.1,3.6,6,27.5,145.2,1958-04-15,"Apr","oxford"
"7277",1958,"5",16.4,7.9,0,54.4,196,1958-05-15,"May","oxford"
"7278",1958,"6",19.1,10.7,0,84.2,145.7,1958-06-15,"Jun","oxford"
"7279",1958,"7",20.8,12.3,0,63.6,188.1,1958-07-15,"Jul","oxford"
"7280",1958,"8",20.2,12.7,0,67.3,119.6,1958-08-15,"Aug","oxford"
"7281",1958,"9",19.3,11.8,0,80.3,118,1958-09-15,"Sep","oxford"
"7282",1958,"10",14.4,8.1,0,72.5,93.7,1958-10-15,"Oct","oxford"
"7283",1958,"11",9.3,4.2,1,76.7,51.8,1958-11-15,"Nov","oxford"
"7284",1958,"12",7.4,2.7,4,83.5,29.5,1958-12-15,"Dec","oxford"
"7285",1959,"1",4.9,-0.6,20,94.1,85.8,1959-01-15,"Jan","oxford"
"7286",1959,"2",7.1,1.3,12,2.2,65.5,1959-02-15,"Feb","oxford"
"7287",1959,"3",11.4,4.1,0,86.6,102,1959-03-15,"Mar","oxford"
"7288",1959,"4",14.2,6.3,0,52.2,153.8,1959-04-15,"Apr","oxford"
"7289",1959,"5",18.3,7.7,0,25.8,228,1959-05-15,"May","oxford"
"7290",1959,"6",21,10.9,0,25.2,226.3,1959-06-15,"Jun","oxford"
"7291",1959,"7",23.9,12.8,0,64.9,272.7,1959-07-15,"Jul","oxford"
"7292",1959,"8",23.3,13,0,44,245.6,1959-08-15,"Aug","oxford"
"7293",1959,"9",21.8,9.4,0,5.4,213.9,1959-09-15,"Sep","oxford"
"7294",1959,"10",17.3,7.8,0,49.1,144.2,1959-10-15,"Oct","oxford"
"7295",1959,"11",10.6,3.7,7,44.9,70.6,1959-11-15,"Nov","oxford"
"7296",1959,"12",9.2,3.4,2,124,45,1959-12-15,"Dec","oxford"
"7297",1960,"1",6.5,1.6,12,82.3,37.8,1960-01-15,"Jan","oxford"
"7298",1960,"2",7.5,1.9,6,50.6,82.3,1960-02-15,"Feb","oxford"
"7299",1960,"3",9.8,3.9,1,24.9,78,1960-03-15,"Mar","oxford"
"7300",1960,"4",14,4.8,3,16.9,164.9,1960-04-15,"Apr","oxford"
"7301",1960,"5",17.8,8.8,0,61.4,182.3,1960-05-15,"May","oxford"
"7302",1960,"6",21.8,11.9,0,111,274.9,1960-06-15,"Jun","oxford"
"7303",1960,"7",19.6,11.9,0,110.1,129.7,1960-07-15,"Jul","oxford"
"7304",1960,"8",20,11.4,0,50.5,147.1,1960-08-15,"Aug","oxford"
"7305",1960,"9",17.8,9.8,0,104.8,122.8,1960-09-15,"Sep","oxford"
"7306",1960,"10",13.8,7.9,0,138.6,60.9,1960-10-15,"Oct","oxford"
"7307",1960,"11",10.8,4.7,1,106.1,73.4,1960-11-15,"Nov","oxford"
"7308",1960,"12",6.6,2.2,2,107.5,54.5,1960-12-15,"Dec","oxford"
"7309",1961,"1",6.6,1.8,5,86.1,43.6,1961-01-15,"Jan","oxford"
"7310",1961,"2",10.3,4.9,0,53.4,65.1,1961-02-15,"Feb","oxford"
"7311",1961,"3",13.6,3.7,3,4.5,173.2,1961-03-15,"Mar","oxford"
"7312",1961,"4",14.4,7,0,75.9,86.9,1961-04-15,"Apr","oxford"
"7313",1961,"5",16.3,7.2,0,28,225.2,1961-05-15,"May","oxford"
"7314",1961,"6",20.9,10.2,0,33.9,231.2,1961-06-15,"Jun","oxford"
"7315",1961,"7",21.1,11.9,0,54.3,196.5,1961-07-15,"Jul","oxford"
"7316",1961,"8",21.1,12,0,59.1,185.7,1961-08-15,"Aug","oxford"
"7317",1961,"9",20.4,11.5,0,56.9,135.8,1961-09-15,"Sep","oxford"
"7318",1961,"10",15,7.5,1,67.7,118.2,1961-10-15,"Oct","oxford"
"7319",1961,"11",9.2,3.1,6,36.9,63.4,1961-11-15,"Nov","oxford"
"7320",1961,"12",5.3,-0.3,18,97.8,76.5,1961-12-15,"Dec","oxford"
"7321",1962,"1",7.5,1.6,6,94.7,70,1962-01-15,"Jan","oxford"
"7322",1962,"2",7.5,1.6,7,10.3,70.6,1962-02-15,"Feb","oxford"
"7323",1962,"3",7.3,-0.7,17,32.4,126.3,1962-03-15,"Mar","oxford"
"7324",1962,"4",12,4.5,0,50.7,143.3,1962-04-15,"Apr","oxford"
"7325",1962,"5",14.8,7,0,38.6,177.5,1962-05-15,"May","oxford"
"7326",1962,"6",19.8,9.3,0,5.5,280.3,1962-06-15,"Jun","oxford"
"7327",1962,"7",20.2,11.8,0,54.6,137.3,1962-07-15,"Jul","oxford"
"7328",1962,"8",19.4,11.6,0,96.1,154.5,1962-08-15,"Aug","oxford"
"7329",1962,"9",17,9.5,0,115,142.3,1962-09-15,"Sep","oxford"
"7330",1962,"10",14.8,6.8,1,29.6,108.8,1962-10-15,"Oct","oxford"
"7331",1962,"11",8.3,2.8,7,55.1,32.7,1962-11-15,"Nov","oxford"
"7332",1962,"12",4.2,-1.6,17,50.4,72.6,1962-12-15,"Dec","oxford"
"7333",1963,"1",-0.2,-5.8,28,27.9,58.9,1963-01-15,"Jan","oxford"
"7334",1963,"2",1.7,-3.1,25,10.4,66.4,1963-02-15,"Feb","oxford"
"7335",1963,"3",9.8,3.1,5,75.9,85.8,1963-03-15,"Mar","oxford"
"7336",1963,"4",13.2,5.7,0,50.4,119.1,1963-04-15,"Apr","oxford"
"7337",1963,"5",15.6,6.9,0,43.6,193.4,1963-05-15,"May","oxford"
"7338",1963,"6",19.9,11,0,65.9,199.4,1963-06-15,"Jun","oxford"
"7339",1963,"7",20.4,11.4,0,48,188.2,1963-07-15,"Jul","oxford"
"7340",1963,"8",18.7,11.2,0,81.4,142.6,1963-08-15,"Aug","oxford"
"7341",1963,"9",17.6,9.7,0,58,129.7,1963-09-15,"Sep","oxford"
"7342",1963,"10",14.8,8.4,0,44.4,78.8,1963-10-15,"Oct","oxford"
"7343",1963,"11",11.4,6.3,0,115.4,60.4,1963-11-15,"Nov","oxford"
"7344",1963,"12",4.9,0,16,18.6,49.8,1963-12-15,"Dec","oxford"
"7345",1964,"1",5.6,1.1,9,13,37.2,1964-01-15,"Jan","oxford"
"7346",1964,"2",7.4,2.5,7,22.2,57.3,1964-02-15,"Feb","oxford"
"7347",1964,"3",7.2,2.1,7,92.6,65.9,1964-03-15,"Mar","oxford"
"7348",1964,"4",12.7,5.6,1,59.5,128.5,1964-04-15,"Apr","oxford"
"7349",1964,"5",18.6,9.3,0,44.4,190.8,1964-05-15,"May","oxford"
"7350",1964,"6",18.6,10.7,0,49.3,156.1,1964-06-15,"Jun","oxford"
"7351",1964,"7",22,12.7,0,21.2,214.7,1964-07-15,"Jul","oxford"
"7352",1964,"8",21.7,11.8,0,14.6,217.7,1964-08-15,"Aug","oxford"
"7353",1964,"9",20.6,9.6,0,15.5,210.4,1964-09-15,"Sep","oxford"
"7354",1964,"10",13.3,4.9,2,17.5,134.5,1964-10-15,"Oct","oxford"
"7355",1964,"11",10.5,5,1,25,55,1964-11-15,"Nov","oxford"
"7356",1964,"12",6.8,0.7,13,43.7,51.1,1964-12-15,"Dec","oxford"
"7357",1965,"1",6.4,1.2,14,56,83.7,1965-01-15,"Jan","oxford"
"7358",1965,"2",5.6,0.5,13,5.8,31.1,1965-02-15,"Feb","oxford"
"7359",1965,"3",10.1,1.8,10,44.2,137.7,1965-03-15,"Mar","oxford"
"7360",1965,"4",13.1,4.5,2,49.4,141.6,1965-04-15,"Apr","oxford"
"7361",1965,"5",16.3,8.4,0,63.8,179.6,1965-05-15,"May","oxford"
"7362",1965,"6",19.1,10.8,0,53.4,188.7,1965-06-15,"Jun","oxford"
"7363",1965,"7",18.5,11,0,90,122.8,1965-07-15,"Jul","oxford"
"7364",1965,"8",20.1,11,0,61.7,181.2,1965-08-15,"Aug","oxford"
"7365",1965,"9",16.9,9.1,0,75.4,122.9,1965-09-15,"Sep","oxford"
"7366",1965,"10",15.2,7,0,12,109.9,1965-10-15,"Oct","oxford"
"7367",1965,"11",8,1.9,11,51.2,77.4,1965-11-15,"Nov","oxford"
"7368",1965,"12",8.1,2.4,5,95.5,71.9,1965-12-15,"Dec","oxford"
"7369",1966,"1",5,0.8,15,30.8,42.5,1966-01-15,"Jan","oxford"
"7370",1966,"2",9,4.6,1,74.9,41.5,1966-02-15,"Feb","oxford"
"7371",1966,"3",10.7,3.2,3,9.9,121.5,1966-03-15,"Mar","oxford"
"7372",1966,"4",11.1,5,3,81.7,81.5,1966-04-15,"Apr","oxford"
"7373",1966,"5",16.3,7.2,0,54,234.9,1966-05-15,"May","oxford"
"7374",1966,"6",20.8,11.3,0,56.6,199,1966-06-15,"Jun","oxford"
"7375",1966,"7",19.8,11.7,0,80.9,149.7,1966-07-15,"Jul","oxford"
"7376",1966,"8",19.9,11.1,0,78.8,188.6,1966-08-15,"Aug","oxford"
"7377",1966,"9",18.5,10.3,0,52.5,168,1966-09-15,"Sep","oxford"
"7378",1966,"10",14.2,7.9,0,122.7,90.4,1966-10-15,"Oct","oxford"
"7379",1966,"11",8.3,2.9,4,28,61,1966-11-15,"Nov","oxford"
"7380",1966,"12",9.1,3,2,80.4,41.7,1966-12-15,"Dec","oxford"
"7381",1967,"1",7.2,2.6,8,35.5,64.2,1967-01-15,"Jan","oxford"
"7382",1967,"2",8.9,2.9,5,64.3,88.2,1967-02-15,"Feb","oxford"
"7383",1967,"3",11.1,4.2,1,30.7,174.6,1967-03-15,"Mar","oxford"
"7384",1967,"4",12,4.7,1,40.4,130.8,1967-04-15,"Apr","oxford"
"7385",1967,"5",15.6,7.5,0,85.6,184.2,1967-05-15,"May","oxford"
"7386",1967,"6",19.5,9.9,0,49.3,232,1967-06-15,"Jun","oxford"
"7387",1967,"7",22.7,13.1,0,76.6,234.4,1967-07-15,"Jul","oxford"
"7388",1967,"8",20.7,12.3,0,44,167.1,1967-08-15,"Aug","oxford"
"7389",1967,"9",17.7,10.9,0,59.4,116.5,1967-09-15,"Sep","oxford"
"7390",1967,"10",14.2,8.8,0,121.7,95.1,1967-10-15,"Oct","oxford"
"7391",1967,"11",8.9,3,5,29.2,69.2,1967-11-15,"Nov","oxford"
"7392",1967,"12",7.1,2,12,63.3,70.6,1967-12-15,"Dec","oxford"
"7393",1968,"1",7.3,2,8,57.9,50,1968-01-15,"Jan","oxford"
"7394",1968,"2",4.7,-0.1,16,26.8,54,1968-02-15,"Feb","oxford"
"7395",1968,"3",10.8,3.6,5,19.5,148.5,1968-03-15,"Mar","oxford"
"7396",1968,"4",13,4.4,6,46.1,184.5,1968-04-15,"Apr","oxford"
"7397",1968,"5",14.5,6.7,0,66.2,155,1968-05-15,"May","oxford"
"7398",1968,"6",19.9,11.4,0,69.2,206.6,1968-06-15,"Jun","oxford"
"7399",1968,"7",19.7,12,0,141.6,136.2,1968-07-15,"Jul","oxford"
"7400",1968,"8",19.4,12.3,0,91.7,124,1968-08-15,"Aug","oxford"
"7401",1968,"9",18,11.1,0,108.3,114.9,1968-09-15,"Sep","oxford"
"7402",1968,"10",15.8,10.6,0,67.7,66.5,1968-10-15,"Oct","oxford"
"7403",1968,"11",8.9,4.6,3,54.5,47.9,1968-11-15,"Nov","oxford"
"7404",1968,"12",5.1,1.1,11,63.6,35.9,1968-12-15,"Dec","oxford"
"7405",1969,"1",8.6,3.6,6,74.9,40,1969-01-15,"Jan","oxford"
"7406",1969,"2",4.2,-0.9,16,39.9,78.1,1969-02-15,"Feb","oxford"
"7407",1969,"3",7.3,1.1,8,48.3,70.5,1969-03-15,"Mar","oxford"
"7408",1969,"4",13.1,3.7,5,37,221.3,1969-04-15,"Apr","oxford"
"7409",1969,"5",16.4,8.3,0,88.8,161.9,1969-05-15,"May","oxford"
"7410",1969,"6",19.9,9.5,0,20.7,276.9,1969-06-15,"Jun","oxford"
"7411",1969,"7",23.2,13.1,0,49,243.8,1969-07-15,"Jul","oxford"
"7412",1969,"8",21.3,13.2,0,87.9,157.5,1969-08-15,"Aug","oxford"
"7413",1969,"9",17.7,10.8,0,32.8,97.4,1969-09-15,"Sep","oxford"
"7414",1969,"10",16.7,9.9,0,5,112,1969-10-15,"Oct","oxford"
"7415",1969,"11",9,3.2,5,52,84.6,1969-11-15,"Nov","oxford"
"7416",1969,"12",6,1.2,9,72.9,35.6,1969-12-15,"Dec","oxford"
"7417",1970,"1",6.6,1.9,10,66.6,34.5,1970-01-15,"Jan","oxford"
"7418",1970,"2",6.6,0.6,11,49.2,115.9,1970-02-15,"Feb","oxford"
"7419",1970,"3",7.6,0.6,12,45.8,120.8,1970-03-15,"Mar","oxford"
"7420",1970,"4",11.3,3.8,3,75.9,132.7,1970-04-15,"Apr","oxford"
"7421",1970,"5",18.8,8.7,0,22.9,224.8,1970-05-15,"May","oxford"
"7422",1970,"6",22.4,11.6,0,43,270.9,1970-06-15,"Jun","oxford"
"7423",1970,"7",20.4,11.9,0,42.3,192.4,1970-07-15,"Jul","oxford"
"7424",1970,"8",21,12.2,0,51.9,185.6,1970-08-15,"Aug","oxford"
"7425",1970,"9",19.4,11.2,0,40.3,157.3,1970-09-15,"Sep","oxford"
"7426",1970,"10",15,7.4,0,19.5,106.2,1970-10-15,"Oct","oxford"
"7427",1970,"11",11.4,5.6,1,150.3,64.7,1970-11-15,"Nov","oxford"
"7428",1970,"12",6.7,1.8,13,33.9,43.8,1970-12-15,"Dec","oxford"
"7429",1971,"1",7.2,2.5,7,105.3,42.1,1971-01-15,"Jan","oxford"
"7430",1971,"2",7.9,1.5,8,22.1,69.5,1971-02-15,"Feb","oxford"
"7431",1971,"3",8.7,2.2,8,42.9,106,1971-03-15,"Mar","oxford"
"7432",1971,"4",12,4.3,1,44.8,122.9,1971-04-15,"Apr","oxford"
"7433",1971,"5",17.3,7.4,0,46.3,228.9,1971-05-15,"May","oxford"
"7434",1971,"6",16.7,9.4,0,135.8,143.5,1971-06-15,"Jun","oxford"
"7435",1971,"7",23.2,13.1,0,37.3,259.3,1971-07-15,"Jul","oxford"
"7436",1971,"8",20.3,12.7,0,133.2,134.2,1971-08-15,"Aug","oxford"
"7437",1971,"9",19.5,9.8,0,13.4,166.5,1971-09-15,"Sep","oxford"
"7438",1971,"10",15.8,7.4,0,74.2,135.2,1971-10-15,"Oct","oxford"
"7439",1971,"11",9.8,3,7,61.3,102,1971-11-15,"Nov","oxford"
"7440",1971,"12",8.7,4.6,3,24,29.8,1971-12-15,"Dec","oxford"
"7441",1972,"1",6.4,2,6,60.5,41.8,1972-01-15,"Jan","oxford"
"7442",1972,"2",7,2.5,1,50.8,27.3,1972-02-15,"Feb","oxford"
"7443",1972,"3",11.8,2.8,4,63.2,144,1972-03-15,"Mar","oxford"
"7444",1972,"4",12.2,5.4,0,45.8,117.6,1972-04-15,"Apr","oxford"
"7445",1972,"5",15.1,7.4,0,49.8,141.9,1972-05-15,"May","oxford"
"7446",1972,"6",16.6,8.8,0,55.8,150.4,1972-06-15,"Jun","oxford"
"7447",1972,"7",21,11.8,0,23.3,168.7,1972-07-15,"Jul","oxford"
"7448",1972,"8",20.7,11.6,0,29.8,160.9,1972-08-15,"Aug","oxford"
"7449",1972,"9",16.5,8.3,0,31,129.1,1972-09-15,"Sep","oxford"
"7450",1972,"10",14.8,7.4,0,25.9,91.6,1972-10-15,"Oct","oxford"
"7451",1972,"11",9.5,3.8,7,65.8,80.6,1972-11-15,"Nov","oxford"
"7452",1972,"12",8.7,3.5,2,74,47.6,1972-12-15,"Dec","oxford"
"7453",1973,"1",6.8,2.1,10,24.4,38.8,1973-01-15,"Jan","oxford"
"7454",1973,"2",7.7,1.3,11,15,74.1,1973-02-15,"Feb","oxford"
"7455",1973,"3",11,2.1,4,10.8,150.7,1973-03-15,"Mar","oxford"
"7456",1973,"4",12.1,4.2,2,42.4,167.7,1973-04-15,"Apr","oxford"
"7457",1973,"5",16.2,8.1,0,71.2,168,1973-05-15,"May","oxford"
"7458",1973,"6",20.9,10.9,0,109.3,249.5,1973-06-15,"Jun","oxford"
"7459",1973,"7",20.8,12.2,0,60,171.1,1973-07-15,"Jul","oxford"
"7460",1973,"8",22.5,12.8,0,28.8,192,1973-08-15,"Aug","oxford"
"7461",1973,"9",19.7,11,0,32.7,153.9,1973-09-15,"Sep","oxford"
"7462",1973,"10",12.8,5.5,1,40.8,95.1,1973-10-15,"Oct","oxford"
"7463",1973,"11",9.8,3.2,10,28.3,89.1,1973-11-15,"Nov","oxford"
"7464",1973,"12",8.3,2.3,8,30.9,62.9,1973-12-15,"Dec","oxford"
"7465",1974,"1",9.3,3.6,3,65,56.3,1974-01-15,"Jan","oxford"
"7466",1974,"2",8.7,3.1,4,77.7,58.3,1974-02-15,"Feb","oxford"
"7467",1974,"3",9.3,2.4,6,36.7,101.7,1974-03-15,"Mar","oxford"
"7468",1974,"4",13,3.8,0,4.2,142.1,1974-04-15,"Apr","oxford"
"7469",1974,"5",16.1,6.8,0,31.6,191.4,1974-05-15,"May","oxford"
"7470",1974,"6",19.1,10.1,0,78.7,206.2,1974-06-15,"Jun","oxford"
"7471",1974,"7",20.1,12.2,0,41.7,187.8,1974-07-15,"Jul","oxford"
"7472",1974,"8",20.6,11.3,0,97.2,198.7,1974-08-15,"Aug","oxford"
"7473",1974,"9",16.5,9.1,0,156.1,146.5,1974-09-15,"Sep","oxford"
"7474",1974,"10",11,4.9,1,66.4,105.4,1974-10-15,"Oct","oxford"
"7475",1974,"11",10.1,5,0,95.1,52.9,1974-11-15,"Nov","oxford"
"7476",1974,"12",10.6,5.9,0,33.4,58.8,1974-12-15,"Dec","oxford"
"7477",1975,"1",9.8,4.6,1,69.4,44.7,1975-01-15,"Jan","oxford"
"7478",1975,"2",7.9,1.8,4,29.7,57.8,1975-02-15,"Feb","oxford"
"7479",1975,"3",7.8,2.5,6,95.2,72.7,1975-03-15,"Mar","oxford"
"7480",1975,"4",12.8,5.3,4,46.9,131.4,1975-04-15,"Apr","oxford"
"7481",1975,"5",14.3,6.4,0,49,159.1,1975-05-15,"May","oxford"
"7482",1975,"6",21.5,9.4,0,18,301,1975-06-15,"Jun","oxford"
"7483",1975,"7",23.8,13.4,0,34.1,242.4,1975-07-15,"Jul","oxford"
"7484",1975,"8",25.1,14.1,0,30.2,218.6,1975-08-15,"Aug","oxford"
"7485",1975,"9",18.7,9.9,0,95.3,147,1975-09-15,"Sep","oxford"
"7486",1975,"10",14.2,6.5,1,11,120.7,1975-10-15,"Oct","oxford"
"7487",1975,"11",9.8,2.5,7,37.9,85.1,1975-11-15,"Nov","oxford"
"7488",1975,"12",7.5,1.7,10,21.7,34.4,1975-12-15,"Dec","oxford"
