"sitio","tipo","especie","abund"
"S54","Dry","Sp_18",0
"S54","Dry","Sp_19",1
"S54","Dry","Sp_20",5
"S54","Dry","Sp_21",2
"S54","Dry","Sp_22",0
"S54","Dry","Sp_23",0
"S54","Dry","Sp_24",6
"S54","Dry","Sp_25",0
"S54","Dry","Sp_26",3
"S54","Dry","Sp_27",0
"S54","Dry","Sp_28",0
"S54","Dry","Sp_29",0
"S54","Dry","Sp_30",0
"S54","Dry","Sp_31",0
"S54","Dry","Sp_32",8
"S54","Dry","Sp_33",0
"S54","Dry","Sp_34",0
"S54","Dry","Sp_35",0
"S54","Dry","Sp_36",0
"S54","Dry","Sp_37",0
"S54","Dry","Sp_38",0
"S54","Dry","Sp_39",4
"S54","Dry","Sp_40",0
"S54","Dry","Sp_41",0
"S54","Dry","Sp_42",0
"S54","Dry","Sp_43",1
"S54","Dry","Sp_44",0
"S54","Dry","Sp_45",0
"S54","Dry","Sp_46",2
"S54","Dry","Sp_47",0
"S54","Dry","Sp_48",0
"S54","Dry","Sp_49",0
"S54","Dry","Sp_50",0
"S54","Dry","Sp_51",2
"S54","Dry","Sp_52",0
"S54","Dry","Sp_53",0
"S54","Dry","Sp_54",0
"S54","Dry","Sp_55",0
"S54","Dry","Sp_56",2
"S54","Dry","Sp_57",4
"S54","Dry","Sp_58",0
"S54","Dry","Sp_59",0
"S54","Dry","Sp_60",0
"S54","Dry","Sp_61",0
"S54","Dry","Sp_62",0
"S54","Dry","Sp_63",0
"S54","Dry","Sp_64",0
"S54","Dry","Sp_65",0
"S54","Dry","Sp_66",0
"S54","Dry","Sp_67",0
"S54","Dry","Sp_68",0
"S54","Dry","Sp_69",0
"S54","Dry","Sp_70",0
"S54","Dry","Sp_71",0
"S54","Dry","Sp_72",1
"S54","Dry","Sp_73",0
"S54","Dry","Sp_74",0
"S54","Dry","Sp_75",0
"S54","Dry","Sp_76",0
"S54","Dry","Sp_77",0
"S54","Dry","Sp_78",0
"S54","Dry","Sp_79",0
"S54","Dry","Sp_80",0
"S54","Dry","Sp_81",1
"S54","Dry","Sp_82",0
"S54","Dry","Sp_83",0
"S54","Dry","Sp_84",0
"S54","Dry","Sp_85",0
"S54","Dry","Sp_86",1
"S54","Dry","Sp_87",4
"S54","Dry","Sp_88",2
"S54","Dry","Sp_89",0
"S54","Dry","Sp_90",0
"S54","Dry","Sp_91",0
"S54","Dry","Sp_92",0
"S54","Dry","Sp_93",0
"S57","Dry","Sp_1",1
"S57","Dry","Sp_2",5
"S57","Dry","Sp_3",0
"S57","Dry","Sp_4",0
"S57","Dry","Sp_5",0
"S57","Dry","Sp_6",0
"S57","Dry","Sp_7",0
"S57","Dry","Sp_8",0
"S57","Dry","Sp_9",0
"S57","Dry","Sp_10",0
"S57","Dry","Sp_11",0
"S57","Dry","Sp_12",0
"S57","Dry","Sp_13",1
"S57","Dry","Sp_14",0
"S57","Dry","Sp_15",0
"S57","Dry","Sp_16",0
"S57","Dry","Sp_17",0
"S57","Dry","Sp_18",0
"S57","Dry","Sp_19",0
"S57","Dry","Sp_20",0
"S57","Dry","Sp_21",0
"S57","Dry","Sp_22",0
"S57","Dry","Sp_23",0
"S57","Dry","Sp_24",2
"S57","Dry","Sp_25",1
"S57","Dry","Sp_26",0
"S57","Dry","Sp_27",4
"S57","Dry","Sp_28",0
"S57","Dry","Sp_29",0
"S57","Dry","Sp_30",0
"S57","Dry","Sp_31",3
"S57","Dry","Sp_32",0
"S57","Dry","Sp_33",0
"S57","Dry","Sp_34",0
"S57","Dry","Sp_35",0
"S57","Dry","Sp_36",0
"S57","Dry","Sp_37",0
"S57","Dry","Sp_38",0
"S57","Dry","Sp_39",8
"S57","Dry","Sp_40",0
"S57","Dry","Sp_41",0
"S57","Dry","Sp_42",0
"S57","Dry","Sp_43",0
"S57","Dry","Sp_44",0
"S57","Dry","Sp_45",0
"S57","Dry","Sp_46",0
"S57","Dry","Sp_47",0
"S57","Dry","Sp_48",0
"S57","Dry","Sp_49",0
"S57","Dry","Sp_50",0
"S57","Dry","Sp_51",0
"S57","Dry","Sp_52",0
"S57","Dry","Sp_53",1
"S57","Dry","Sp_54",0
"S57","Dry","Sp_55",3
"S57","Dry","Sp_56",0
"S57","Dry","Sp_57",0
"S57","Dry","Sp_58",0
"S57","Dry","Sp_59",0
"S57","Dry","Sp_60",0
"S57","Dry","Sp_61",0
"S57","Dry","Sp_62",0
"S57","Dry","Sp_63",4
"S57","Dry","Sp_64",2
"S57","Dry","Sp_65",0
"S57","Dry","Sp_66",0
"S57","Dry","Sp_67",0
"S57","Dry","Sp_68",0
"S57","Dry","Sp_69",0
"S57","Dry","Sp_70",0
"S57","Dry","Sp_71",0
"S57","Dry","Sp_72",0
"S57","Dry","Sp_73",0
"S57","Dry","Sp_74",0
"S57","Dry","Sp_75",0
"S57","Dry","Sp_76",0
"S57","Dry","Sp_77",0
"S57","Dry","Sp_78",0
"S57","Dry","Sp_79",1
"S57","Dry","Sp_80",3
"S57","Dry","Sp_81",0
"S57","Dry","Sp_82",0
"S57","Dry","Sp_83",0
"S57","Dry","Sp_84",0
"S57","Dry","Sp_85",0
"S57","Dry","Sp_86",0
"S57","Dry","Sp_87",0
"S57","Dry","Sp_88",0
"S57","Dry","Sp_89",0
"S57","Dry","Sp_90",0
"S57","Dry","Sp_91",0
"S57","Dry","Sp_92",0
"S57","Dry","Sp_93",1
"S58","Dry","Sp_1",0
"S58","Dry","Sp_2",0
"S58","Dry","Sp_3",0
"S58","Dry","Sp_4",0
"S58","Dry","Sp_5",1
"S58","Dry","Sp_6",0
"S58","Dry","Sp_7",0
"S58","Dry","Sp_8",0
"S58","Dry","Sp_9",0
"S58","Dry","Sp_10",0
"S58","Dry","Sp_11",0
"S58","Dry","Sp_12",0
"S58","Dry","Sp_13",3
"S58","Dry","Sp_14",0
"S58","Dry","Sp_15",0
"S58","Dry","Sp_16",0
"S58","Dry","Sp_17",0
"S58","Dry","Sp_18",0
"S58","Dry","Sp_19",0
"S58","Dry","Sp_20",0
"S58","Dry","Sp_21",0
"S58","Dry","Sp_22",0
"S58","Dry","Sp_23",0
"S58","Dry","Sp_24",4
"S58","Dry","Sp_25",1
"S58","Dry","Sp_26",0
"S58","Dry","Sp_27",0
"S58","Dry","Sp_28",0
"S58","Dry","Sp_29",0
"S58","Dry","Sp_30",0
"S58","Dry","Sp_31",0
"S58","Dry","Sp_32",4
"S58","Dry","Sp_33",0
"S58","Dry","Sp_34",0
"S58","Dry","Sp_35",0
"S58","Dry","Sp_36",0
"S58","Dry","Sp_37",0
"S58","Dry","Sp_38",0
"S58","Dry","Sp_39",7
"S58","Dry","Sp_40",0
"S58","Dry","Sp_41",0
"S58","Dry","Sp_42",0
"S58","Dry","Sp_43",1
"S58","Dry","Sp_44",0
"S58","Dry","Sp_45",0
"S58","Dry","Sp_46",1
"S58","Dry","Sp_47",0
"S58","Dry","Sp_48",0
"S58","Dry","Sp_49",0
"S58","Dry","Sp_50",0
"S58","Dry","Sp_51",0
"S58","Dry","Sp_52",0
"S58","Dry","Sp_53",1
"S58","Dry","Sp_54",0
"S58","Dry","Sp_55",0
"S58","Dry","Sp_56",0
"S58","Dry","Sp_57",0
"S58","Dry","Sp_58",0
"S58","Dry","Sp_59",0
"S58","Dry","Sp_60",0
"S58","Dry","Sp_61",0
"S58","Dry","Sp_62",0
"S58","Dry","Sp_63",0
"S58","Dry","Sp_64",0
"S58","Dry","Sp_65",0
"S58","Dry","Sp_66",0
"S58","Dry","Sp_67",0
"S58","Dry","Sp_68",0
"S58","Dry","Sp_69",0
"S58","Dry","Sp_70",0
"S58","Dry","Sp_71",0
"S58","Dry","Sp_72",0
"S58","Dry","Sp_73",0
"S58","Dry","Sp_74",1
"S58","Dry","Sp_75",3
"S58","Dry","Sp_76",0
"S58","Dry","Sp_77",1
"S58","Dry","Sp_78",0
"S58","Dry","Sp_79",2
"S58","Dry","Sp_80",0
"S58","Dry","Sp_81",10
"S58","Dry","Sp_82",6
"S58","Dry","Sp_83",0
"S58","Dry","Sp_84",0
"S58","Dry","Sp_85",0
"S58","Dry","Sp_86",0
"S58","Dry","Sp_87",0
"S58","Dry","Sp_88",0
"S58","Dry","Sp_89",0
"S58","Dry","Sp_90",0
"S58","Dry","Sp_91",0
"S58","Dry","Sp_92",0
"S58","Dry","Sp_93",0
"S59","Dry","Sp_1",0
"S59","Dry","Sp_2",0
"S59","Dry","Sp_3",0
"S59","Dry","Sp_4",0
"S59","Dry","Sp_5",15
"S59","Dry","Sp_6",0
"S59","Dry","Sp_7",0
"S59","Dry","Sp_8",0
"S59","Dry","Sp_9",0
"S59","Dry","Sp_10",0
"S59","Dry","Sp_11",0
"S59","Dry","Sp_12",0
"S59","Dry","Sp_13",0
"S59","Dry","Sp_14",0
"S59","Dry","Sp_15",0
"S59","Dry","Sp_16",0
"S59","Dry","Sp_17",0
"S59","Dry","Sp_18",0
"S59","Dry","Sp_19",0
"S59","Dry","Sp_20",0
"S59","Dry","Sp_21",0
"S59","Dry","Sp_22",0
"S59","Dry","Sp_23",0
"S59","Dry","Sp_24",0
"S59","Dry","Sp_25",0
"S59","Dry","Sp_26",0
"S59","Dry","Sp_27",2
"S59","Dry","Sp_28",0
"S59","Dry","Sp_29",0
"S59","Dry","Sp_30",0
"S59","Dry","Sp_31",0
"S59","Dry","Sp_32",0
"S59","Dry","Sp_33",0
"S59","Dry","Sp_34",0
"S59","Dry","Sp_35",0
"S59","Dry","Sp_36",0
"S59","Dry","Sp_37",0
"S59","Dry","Sp_38",0
"S59","Dry","Sp_39",0
"S59","Dry","Sp_40",0
"S59","Dry","Sp_41",0
"S59","Dry","Sp_42",0
"S59","Dry","Sp_43",0
"S59","Dry","Sp_44",0
"S59","Dry","Sp_45",0
"S59","Dry","Sp_46",0
"S59","Dry","Sp_47",0
"S59","Dry","Sp_48",1
"S59","Dry","Sp_49",0
"S59","Dry","Sp_50",0
"S59","Dry","Sp_51",0
"S59","Dry","Sp_52",0
"S59","Dry","Sp_53",2
"S59","Dry","Sp_54",0
"S59","Dry","Sp_55",0
"S59","Dry","Sp_56",0
"S59","Dry","Sp_57",0
"S59","Dry","Sp_58",0
"S59","Dry","Sp_59",0
"S59","Dry","Sp_60",0
"S59","Dry","Sp_61",0
"S59","Dry","Sp_62",0
"S59","Dry","Sp_63",0
"S59","Dry","Sp_64",0
"S59","Dry","Sp_65",0
"S59","Dry","Sp_66",0
"S59","Dry","Sp_67",0
"S59","Dry","Sp_68",0
"S59","Dry","Sp_69",0
"S59","Dry","Sp_70",0
"S59","Dry","Sp_71",0
"S59","Dry","Sp_72",0
"S59","Dry","Sp_73",0
"S59","Dry","Sp_74",0
"S59","Dry","Sp_75",0
"S59","Dry","Sp_76",0
"S59","Dry","Sp_77",0
"S59","Dry","Sp_78",0
"S59","Dry","Sp_79",0
"S59","Dry","Sp_80",0
"S59","Dry","Sp_81",12
"S59","Dry","Sp_82",0
"S59","Dry","Sp_83",0
"S59","Dry","Sp_84",0
"S59","Dry","Sp_85",1
"S59","Dry","Sp_86",0
"S59","Dry","Sp_87",0
"S59","Dry","Sp_88",0
"S59","Dry","Sp_89",0
"S59","Dry","Sp_90",2
"S59","Dry","Sp_91",0
"S59","Dry","Sp_92",0
"S59","Dry","Sp_93",0
"S6","Semi","Sp_1",0
"S6","Semi","Sp_2",0
"S6","Semi","Sp_3",0
"S6","Semi","Sp_4",0
"S6","Semi","Sp_5",0
"S6","Semi","Sp_6",0
"S6","Semi","Sp_7",1
"S6","Semi","Sp_8",0
"S6","Semi","Sp_9",0
"S6","Semi","Sp_10",4
"S6","Semi","Sp_11",0
"S6","Semi","Sp_12",0
"S6","Semi","Sp_13",1
"S6","Semi","Sp_14",5
"S6","Semi","Sp_15",0
"S6","Semi","Sp_16",0
"S6","Semi","Sp_17",0
"S6","Semi","Sp_18",2
"S6","Semi","Sp_19",0
"S6","Semi","Sp_20",0
"S6","Semi","Sp_21",0
"S6","Semi","Sp_22",0
"S6","Semi","Sp_23",0
"S6","Semi","Sp_24",0
"S6","Semi","Sp_25",0
"S6","Semi","Sp_26",0
"S6","Semi","Sp_27",0
"S6","Semi","Sp_28",0
"S6","Semi","Sp_29",0
"S6","Semi","Sp_30",0
"S6","Semi","Sp_31",0
"S6","Semi","Sp_32",0
"S6","Semi","Sp_33",2
"S6","Semi","Sp_34",1
"S6","Semi","Sp_35",0
"S6","Semi","Sp_36",0
"S6","Semi","Sp_37",0
"S6","Semi","Sp_38",0
"S6","Semi","Sp_39",0
"S6","Semi","Sp_40",0
"S6","Semi","Sp_41",2
"S6","Semi","Sp_42",0
"S6","Semi","Sp_43",0
"S6","Semi","Sp_44",0
"S6","Semi","Sp_45",2
"S6","Semi","Sp_46",3
"S6","Semi","Sp_47",0
"S6","Semi","Sp_48",0
"S6","Semi","Sp_49",0
"S6","Semi","Sp_50",0
"S6","Semi","Sp_51",3
"S6","Semi","Sp_52",2
"S6","Semi","Sp_53",0
"S6","Semi","Sp_54",0
"S6","Semi","Sp_55",0
"S6","Semi","Sp_56",0
"S6","Semi","Sp_57",0
"S6","Semi","Sp_58",0
"S6","Semi","Sp_59",0
"S6","Semi","Sp_60",0
"S6","Semi","Sp_61",6
"S6","Semi","Sp_62",0
"S6","Semi","Sp_63",0
"S6","Semi","Sp_64",0
"S6","Semi","Sp_65",0
"S6","Semi","Sp_66",0
"S6","Semi","Sp_67",0
"S6","Semi","Sp_68",0
"S6","Semi","Sp_69",0
"S6","Semi","Sp_70",0
"S6","Semi","Sp_71",0
"S6","Semi","Sp_72",0
"S6","Semi","Sp_73",0
"S6","Semi","Sp_74",0
"S6","Semi","Sp_75",0
"S6","Semi","Sp_76",0
"S6","Semi","Sp_77",0
"S6","Semi","Sp_78",0
"S6","Semi","Sp_79",0
"S6","Semi","Sp_80",0
"S6","Semi","Sp_81",0
"S6","Semi","Sp_82",0
"S6","Semi","Sp_83",0
"S6","Semi","Sp_84",0
"S6","Semi","Sp_85",0
"S6","Semi","Sp_86",0
"S6","Semi","Sp_87",3
"S6","Semi","Sp_88",0
"S6","Semi","Sp_89",0
"S6","Semi","Sp_90",0
"S6","Semi","Sp_91",0
"S6","Semi","Sp_92",0
"S6","Semi","Sp_93",0
"S60","Dry","Sp_1",0
"S60","Dry","Sp_2",3
"S60","Dry","Sp_3",0
"S60","Dry","Sp_4",0
"S60","Dry","Sp_5",0
"S60","Dry","Sp_6",0
"S60","Dry","Sp_7",0
"S60","Dry","Sp_8",0
"S60","Dry","Sp_9",0
"S60","Dry","Sp_10",1
"S60","Dry","Sp_11",0
"S60","Dry","Sp_12",0
"S60","Dry","Sp_13",0
"S60","Dry","Sp_14",0
"S60","Dry","Sp_15",0
"S60","Dry","Sp_16",0
"S60","Dry","Sp_17",0
"S60","Dry","Sp_18",0
"S60","Dry","Sp_19",0
"S60","Dry","Sp_20",0
"S60","Dry","Sp_21",0
"S60","Dry","Sp_22",0
"S60","Dry","Sp_23",1
"S60","Dry","Sp_24",0
"S60","Dry","Sp_25",0
"S60","Dry","Sp_26",1
"S60","Dry","Sp_27",2
"S60","Dry","Sp_28",0
"S60","Dry","Sp_29",0
"S60","Dry","Sp_30",0
"S60","Dry","Sp_31",3
"S60","Dry","Sp_32",1
"S60","Dry","Sp_33",0
"S60","Dry","Sp_34",0
"S60","Dry","Sp_35",0
"S60","Dry","Sp_36",0
"S60","Dry","Sp_37",0
"S60","Dry","Sp_38",0
"S60","Dry","Sp_39",3
"S60","Dry","Sp_40",0
"S60","Dry","Sp_41",0
"S60","Dry","Sp_42",7
"S60","Dry","Sp_43",0
"S60","Dry","Sp_44",0
"S60","Dry","Sp_45",0
"S60","Dry","Sp_46",0
"S60","Dry","Sp_47",0
"S60","Dry","Sp_48",0
"S60","Dry","Sp_49",0
"S60","Dry","Sp_50",2
"S60","Dry","Sp_51",0
"S60","Dry","Sp_52",0
"S60","Dry","Sp_53",1
"S60","Dry","Sp_54",0
"S60","Dry","Sp_55",0
"S60","Dry","Sp_56",0
"S60","Dry","Sp_57",1
"S60","Dry","Sp_58",0
"S60","Dry","Sp_59",0
"S60","Dry","Sp_60",0
"S60","Dry","Sp_61",0
"S60","Dry","Sp_62",0
"S60","Dry","Sp_63",0
"S60","Dry","Sp_64",5
"S60","Dry","Sp_65",0
"S60","Dry","Sp_66",0
"S60","Dry","Sp_67",0
"S60","Dry","Sp_68",0
"S60","Dry","Sp_69",0
"S60","Dry","Sp_70",0
"S60","Dry","Sp_71",0
"S60","Dry","Sp_72",0
"S60","Dry","Sp_73",0
"S60","Dry","Sp_74",0
"S60","Dry","Sp_75",0
"S60","Dry","Sp_76",0
"S60","Dry","Sp_77",0
"S60","Dry","Sp_78",0
"S60","Dry","Sp_79",3
"S60","Dry","Sp_80",0
"S60","Dry","Sp_81",8
"S60","Dry","Sp_82",0
"S60","Dry","Sp_83",0
"S60","Dry","Sp_84",0
"S60","Dry","Sp_85",0
"S60","Dry","Sp_86",0
"S60","Dry","Sp_87",1
"S60","Dry","Sp_88",0
"S60","Dry","Sp_89",0
"S60","Dry","Sp_90",0
"S60","Dry","Sp_91",0
"S60","Dry","Sp_92",0
"S60","Dry","Sp_93",0
"S67","Dry","Sp_1",1
"S67","Dry","Sp_2",0
"S67","Dry","Sp_3",0
"S67","Dry","Sp_4",0
"S67","Dry","Sp_5",4
"S67","Dry","Sp_6",0
"S67","Dry","Sp_7",3
"S67","Dry","Sp_8",0
"S67","Dry","Sp_9",0
"S67","Dry","Sp_10",0
"S67","Dry","Sp_11",0
"S67","Dry","Sp_12",0
"S67","Dry","Sp_13",2
"S67","Dry","Sp_14",0
"S67","Dry","Sp_15",1
"S67","Dry","Sp_16",0
"S67","Dry","Sp_17",15
"S67","Dry","Sp_18",0
"S67","Dry","Sp_19",0
"S67","Dry","Sp_20",1
"S67","Dry","Sp_21",0
"S67","Dry","Sp_22",0
"S67","Dry","Sp_23",0
"S67","Dry","Sp_24",0
"S67","Dry","Sp_25",0
"S67","Dry","Sp_26",0
"S67","Dry","Sp_27",0
"S67","Dry","Sp_28",0
"S67","Dry","Sp_29",0
"S67","Dry","Sp_30",0
"S67","Dry","Sp_31",0
"S67","Dry","Sp_32",0
"S67","Dry","Sp_33",0
"S67","Dry","Sp_34",0
"S67","Dry","Sp_35",0
"S67","Dry","Sp_36",2
"S67","Dry","Sp_37",0
"S67","Dry","Sp_38",0
"S67","Dry","Sp_39",2
"S67","Dry","Sp_40",0
"S67","Dry","Sp_41",0
"S67","Dry","Sp_42",0
"S67","Dry","Sp_43",0
"S67","Dry","Sp_44",0
"S67","Dry","Sp_45",0
"S67","Dry","Sp_46",4
"S67","Dry","Sp_47",0
"S67","Dry","Sp_48",0
"S67","Dry","Sp_49",0
"S67","Dry","Sp_50",0
"S67","Dry","Sp_51",0
"S67","Dry","Sp_52",0
"S67","Dry","Sp_53",0
"S67","Dry","Sp_54",0
"S67","Dry","Sp_55",0
"S67","Dry","Sp_56",0
"S67","Dry","Sp_57",0
"S67","Dry","Sp_58",0
"S67","Dry","Sp_59",0
"S67","Dry","Sp_60",0
"S67","Dry","Sp_61",0
"S67","Dry","Sp_62",0
"S67","Dry","Sp_63",0
"S67","Dry","Sp_64",0
"S67","Dry","Sp_65",0
"S67","Dry","Sp_66",0
"S67","Dry","Sp_67",0
"S67","Dry","Sp_68",0
"S67","Dry","Sp_69",0
"S67","Dry","Sp_70",0
"S67","Dry","Sp_71",0
"S67","Dry","Sp_72",0
"S67","Dry","Sp_73",0
"S67","Dry","Sp_74",0
"S67","Dry","Sp_75",0
"S67","Dry","Sp_76",1
"S67","Dry","Sp_77",1
"S67","Dry","Sp_78",0
"S67","Dry","Sp_79",0
"S67","Dry","Sp_80",0
"S67","Dry","Sp_81",16
"S67","Dry","Sp_82",2
"S67","Dry","Sp_83",0
"S67","Dry","Sp_84",0
"S67","Dry","Sp_85",3
"S67","Dry","Sp_86",0
"S67","Dry","Sp_87",0
"S67","Dry","Sp_88",0
"S67","Dry","Sp_89",0
"S67","Dry","Sp_90",0
"S67","Dry","Sp_91",0
"S67","Dry","Sp_92",0
"S67","Dry","Sp_93",0
"S69","Dry","Sp_1",0
"S69","Dry","Sp_2",2
"S69","Dry","Sp_3",0
"S69","Dry","Sp_4",0
"S69","Dry","Sp_5",4
"S69","Dry","Sp_6",0
"S69","Dry","Sp_7",0
"S69","Dry","Sp_8",0
"S69","Dry","Sp_9",0
"S69","Dry","Sp_10",0
"S69","Dry","Sp_11",0
"S69","Dry","Sp_12",0
"S69","Dry","Sp_13",0
"S69","Dry","Sp_14",0
"S69","Dry","Sp_15",0
"S69","Dry","Sp_16",0
"S69","Dry","Sp_17",0
"S69","Dry","Sp_18",0
"S69","Dry","Sp_19",0
"S69","Dry","Sp_20",0
"S69","Dry","Sp_21",0
"S69","Dry","Sp_22",0
"S69","Dry","Sp_23",0
"S69","Dry","Sp_24",0
"S69","Dry","Sp_25",0
"S69","Dry","Sp_26",0
"S69","Dry","Sp_27",0
"S69","Dry","Sp_28",0
"S69","Dry","Sp_29",0
"S69","Dry","Sp_30",0
"S69","Dry","Sp_31",0
"S69","Dry","Sp_32",1
"S69","Dry","Sp_33",0
"S69","Dry","Sp_34",2
"S69","Dry","Sp_35",0
"S69","Dry","Sp_36",1
"S69","Dry","Sp_37",0
"S69","Dry","Sp_38",2
"S69","Dry","Sp_39",3
"S69","Dry","Sp_40",0
"S69","Dry","Sp_41",0
"S69","Dry","Sp_42",0
"S69","Dry","Sp_43",0
"S69","Dry","Sp_44",0
"S69","Dry","Sp_45",0
"S69","Dry","Sp_46",0
"S69","Dry","Sp_47",0
"S69","Dry","Sp_48",0
"S69","Dry","Sp_49",0
"S69","Dry","Sp_50",0
"S69","Dry","Sp_51",0
"S69","Dry","Sp_52",0
"S69","Dry","Sp_53",2
"S69","Dry","Sp_54",0
"S69","Dry","Sp_55",0
"S69","Dry","Sp_56",0
"S69","Dry","Sp_57",0
"S69","Dry","Sp_58",0
"S69","Dry","Sp_59",0
"S69","Dry","Sp_60",0
"S69","Dry","Sp_61",0
"S69","Dry","Sp_62",0
"S69","Dry","Sp_63",0
"S69","Dry","Sp_64",0
"S69","Dry","Sp_65",0
"S69","Dry","Sp_66",0
"S69","Dry","Sp_67",0
"S69","Dry","Sp_68",0
"S69","Dry","Sp_69",0
"S69","Dry","Sp_70",0
"S69","Dry","Sp_71",0
"S69","Dry","Sp_72",0
"S69","Dry","Sp_73",0
"S69","Dry","Sp_74",0
"S69","Dry","Sp_75",0
"S69","Dry","Sp_76",0
"S69","Dry","Sp_77",0
"S69","Dry","Sp_78",0
"S69","Dry","Sp_79",0
"S69","Dry","Sp_80",0
"S69","Dry","Sp_81",36
"S69","Dry","Sp_82",0
"S69","Dry","Sp_83",0
"S69","Dry","Sp_84",1
"S69","Dry","Sp_85",0
"S69","Dry","Sp_86",1
"S69","Dry","Sp_87",0
"S69","Dry","Sp_88",0
"S69","Dry","Sp_89",0
"S69","Dry","Sp_90",0
"S69","Dry","Sp_91",0
"S69","Dry","Sp_92",0
"S69","Dry","Sp_93",0
"S7","Dry","Sp_1",1
"S7","Dry","Sp_2",0
"S7","Dry","Sp_3",0
"S7","Dry","Sp_4",0
"S7","Dry","Sp_5",2
"S7","Dry","Sp_6",0
"S7","Dry","Sp_7",0
"S7","Dry","Sp_8",0
"S7","Dry","Sp_9",0
"S7","Dry","Sp_10",0
"S7","Dry","Sp_11",0
"S7","Dry","Sp_12",0
"S7","Dry","Sp_13",4
"S7","Dry","Sp_14",1
"S7","Dry","Sp_15",0
"S7","Dry","Sp_16",0
"S7","Dry","Sp_17",0
"S7","Dry","Sp_18",0
"S7","Dry","Sp_19",0
"S7","Dry","Sp_20",1
"S7","Dry","Sp_21",0
"S7","Dry","Sp_22",0
"S7","Dry","Sp_23",14
"S7","Dry","Sp_24",0
"S7","Dry","Sp_25",0
"S7","Dry","Sp_26",0
"S7","Dry","Sp_27",0
"S7","Dry","Sp_28",0
"S7","Dry","Sp_29",0
"S7","Dry","Sp_30",0
"S7","Dry","Sp_31",0
"S7","Dry","Sp_32",0
"S7","Dry","Sp_33",0
"S7","Dry","Sp_34",0
"S7","Dry","Sp_35",0
"S7","Dry","Sp_36",0
"S7","Dry","Sp_37",0
"S7","Dry","Sp_38",1
"S7","Dry","Sp_39",0
"S7","Dry","Sp_40",0
"S7","Dry","Sp_41",9
"S7","Dry","Sp_42",0
"S7","Dry","Sp_43",0
"S7","Dry","Sp_44",1
"S7","Dry","Sp_45",0
"S7","Dry","Sp_46",0
"S7","Dry","Sp_47",0
"S7","Dry","Sp_48",0
"S7","Dry","Sp_49",0
"S7","Dry","Sp_50",0
"S7","Dry","Sp_51",0
"S7","Dry","Sp_52",0
"S7","Dry","Sp_53",0
"S7","Dry","Sp_54",0
"S7","Dry","Sp_55",1
"S7","Dry","Sp_56",0
"S7","Dry","Sp_57",0
"S7","Dry","Sp_58",0
"S7","Dry","Sp_59",0
"S7","Dry","Sp_60",0
"S7","Dry","Sp_61",0
"S7","Dry","Sp_62",0
"S7","Dry","Sp_63",0
"S7","Dry","Sp_64",0
"S7","Dry","Sp_65",0
"S7","Dry","Sp_66",0
"S7","Dry","Sp_67",0
"S7","Dry","Sp_68",0
"S7","Dry","Sp_69",0
"S7","Dry","Sp_70",0
"S7","Dry","Sp_71",2
"S7","Dry","Sp_72",0
"S7","Dry","Sp_73",0
"S7","Dry","Sp_74",0
"S7","Dry","Sp_75",1
"S7","Dry","Sp_76",0
"S7","Dry","Sp_77",0
"S7","Dry","Sp_78",0
"S7","Dry","Sp_79",0
"S7","Dry","Sp_80",0
"S7","Dry","Sp_81",0
"S7","Dry","Sp_82",0
"S7","Dry","Sp_83",0
"S7","Dry","Sp_84",0
"S7","Dry","Sp_85",0
"S7","Dry","Sp_86",0
"S7","Dry","Sp_87",0
"S7","Dry","Sp_88",0
"S7","Dry","Sp_89",0
"S7","Dry","Sp_90",0
"S7","Dry","Sp_91",0
"S7","Dry","Sp_92",0
"S7","Dry","Sp_93",0
"S70","Dry","Sp_1",1
"S70","Dry","Sp_2",1
"S70","Dry","Sp_3",0
"S70","Dry","Sp_4",0
"S70","Dry","Sp_5",0
"S70","Dry","Sp_6",0
"S70","Dry","Sp_7",2
"S70","Dry","Sp_8",0
"S70","Dry","Sp_9",2
"S70","Dry","Sp_10",0
"S70","Dry","Sp_11",0
"S70","Dry","Sp_12",0
"S70","Dry","Sp_13",1
"S70","Dry","Sp_14",0
"S70","Dry","Sp_15",3
"S70","Dry","Sp_16",0
"S70","Dry","Sp_17",0
"S70","Dry","Sp_18",0
"S70","Dry","Sp_19",0
"S70","Dry","Sp_20",0
"S70","Dry","Sp_21",4
"S70","Dry","Sp_22",0
"S70","Dry","Sp_23",0
"S70","Dry","Sp_24",1
"S70","Dry","Sp_25",0
"S70","Dry","Sp_26",0
"S70","Dry","Sp_27",0
"S70","Dry","Sp_28",0
"S70","Dry","Sp_29",0
"S70","Dry","Sp_30",0
"S70","Dry","Sp_31",0
"S70","Dry","Sp_32",2
"S70","Dry","Sp_33",0
"S70","Dry","Sp_34",1
"S70","Dry","Sp_35",0
"S70","Dry","Sp_36",0
"S70","Dry","Sp_37",0
"S70","Dry","Sp_38",0
"S70","Dry","Sp_39",0
"S70","Dry","Sp_40",0
"S70","Dry","Sp_41",0
"S70","Dry","Sp_42",2
"S70","Dry","Sp_43",2
"S70","Dry","Sp_44",0
"S70","Dry","Sp_45",0
"S70","Dry","Sp_46",0
"S70","Dry","Sp_47",0
"S70","Dry","Sp_48",0
"S70","Dry","Sp_49",0
"S70","Dry","Sp_50",0
"S70","Dry","Sp_51",0
"S70","Dry","Sp_52",0
"S70","Dry","Sp_53",8
"S70","Dry","Sp_54",0
